num_cands,num_voters,pm,vm,num_profiles,perc_mult_winners
10,"(4, 5)",IAC,Copeland,50000,0.1953
10,"(4, 5)",IAC,GETCHA,50000,0.6276
10,"(4, 5)",IAC,Uncovered Set,50000,0.6276
10,"(10, 11)",IAC,Split Cycle,50000,0.46344
10,"(10, 11)",IAC,Beat Path,50000,0.38938
10,"(10, 11)",IAC,Copeland,50000,0.19488
10,"(10, 11)",IAC,GETCHA,50000,0.61636
10,"(10, 11)",IAC,Uncovered Set,50000,0.61636
10,"(20, 21)",IAC,Split Cycle,50000,0.40874
10,"(20, 21)",IAC,Beat Path,50000,0.30902
10,"(20, 21)",IAC,Copeland,50000,0.19536
10,"(20, 21)",IAC,GETCHA,50000,0.5993
10,"(20, 21)",IAC,Uncovered Set,50000,0.5993
10,"(50, 51)",IAC,Split Cycle,50000,0.33224
10,"(50, 51)",IAC,Beat Path,50000,0.2142
10,"(50, 51)",IAC,Copeland,50000,0.20158
10,"(50, 51)",IAC,GETCHA,50000,0.57274
10,"(50, 51)",IAC,Uncovered Set,50000,0.57274
10,"(100, 101)",IAC,Split Cycle,50000,0.28186
10,"(100, 101)",IAC,Beat Path,50000,0.1547
10,"(100, 101)",IAC,Copeland,50000,0.20264
10,"(100, 101)",IAC,GETCHA,50000,0.5507
10,"(100, 101)",IAC,Uncovered Set,50000,0.5507
10,"(500, 501)",IAC,Split Cycle,50000,0.21422
10,"(500, 501)",IAC,Beat Path,50000,0.07518
10,"(500, 501)",IAC,Copeland,50000,0.21716
10,"(500, 501)",IAC,GETCHA,50000,0.51682
10,"(500, 501)",IAC,Uncovered Set,50000,0.51682
10,"(1000, 1001)",IAC,Split Cycle,50000,0.19212
10,"(1000, 1001)",IAC,Beat Path,50000,0.05124
10,"(1000, 1001)",IAC,Copeland,50000,0.22
10,"(1000, 1001)",IAC,GETCHA,50000,0.50836
10,"(1000, 1001)",IAC,Uncovered Set,50000,0.50836
10,"(5000, 5001)",IAC,Split Cycle,50000,0.1695
10,"(5000, 5001)",IAC,Beat Path,50000,0.02486
10,"(5000, 5001)",IAC,Copeland,50000,0.23564
10,"(5000, 5001)",IAC,GETCHA,50000,0.49926
10,"(5000, 5001)",IAC,Uncovered Set,50000,0.49926
20,"(4, 5)",IAC,Split Cycle,50000,0.66122
20,"(4, 5)",IAC,Beat Path,50000,0.62316
20,"(4, 5)",IAC,Copeland,50000,0.17798
20,"(4, 5)",IAC,GETCHA,50000,0.75488
20,"(4, 5)",IAC,Uncovered Set,50000,0.75488
20,"(10, 11)",IAC,Split Cycle,50000,0.62792
20,"(10, 11)",IAC,Beat Path,50000,0.46872
20,"(10, 11)",IAC,Copeland,50000,0.17354
20,"(10, 11)",IAC,GETCHA,50000,0.7609
20,"(10, 11)",IAC,Uncovered Set,50000,0.7609
20,"(20, 21)",IAC,Split Cycle,50000,0.58428
20,"(20, 21)",IAC,Beat Path,50000,0.38286
20,"(20, 21)",IAC,Copeland,50000,0.17666
20,"(20, 21)",IAC,GETCHA,50000,0.75618
20,"(20, 21)",IAC,Uncovered Set,50000,0.75618
20,"(50, 51)",IAC,Split Cycle,50000,0.51596
20,"(50, 51)",IAC,Beat Path,50000,0.27408
20,"(50, 51)",IAC,Copeland,50000,0.17744
20,"(50, 51)",IAC,GETCHA,50000,0.73954
20,"(50, 51)",IAC,Uncovered Set,50000,0.73954
20,"(100, 101)",IAC,Split Cycle,50000,0.47048
20,"(100, 101)",IAC,Beat Path,50000,0.20356
20,"(100, 101)",IAC,Copeland,50000,0.17714
20,"(100, 101)",IAC,GETCHA,50000,0.72892
20,"(100, 101)",IAC,Uncovered Set,50000,0.72892
20,"(500, 501)",IAC,Split Cycle,50000,0.3992
20,"(500, 501)",IAC,Beat Path,50000,0.0994
20,"(500, 501)",IAC,Copeland,50000,0.1887
20,"(500, 501)",IAC,GETCHA,50000,0.7074
20,"(500, 501)",IAC,Uncovered Set,50000,0.7074
20,"(1000, 1001)",IAC,Split Cycle,50000,0.37908
20,"(1000, 1001)",IAC,Beat Path,50000,0.07346
20,"(1000, 1001)",IAC,Copeland,50000,0.19294
20,"(1000, 1001)",IAC,GETCHA,50000,0.69938
20,"(1000, 1001)",IAC,Uncovered Set,50000,0.69938
20,"(5000, 5001)",IAC,Split Cycle,50000,0.3455
20,"(5000, 5001)",IAC,Beat Path,50000,0.03296
20,"(5000, 5001)",IAC,Copeland,50000,0.20966
20,"(5000, 5001)",IAC,GETCHA,50000,0.68824
20,"(5000, 5001)",IAC,Uncovered Set,50000,0.68824
