num_cands,num_voters,pm,vm,num_profiles,perc_mult_winners
10,"(20, 21)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.52
10,"(20, 21)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.52
10,"(50, 51)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.24
10,"(50, 51)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.18
10,"(50, 51)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.14
10,"(50, 51)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.4
10,"(50, 51)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.4
10,"(100, 101)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.32
10,"(100, 101)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.18
10,"(100, 101)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.18
10,"(100, 101)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.5
10,"(100, 101)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.5
10,"(500, 501)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.16
10,"(500, 501)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.08
10,"(500, 501)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.18
10,"(500, 501)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.38
10,"(500, 501)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.38
10,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.16
10,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.08
10,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.18
10,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.38
10,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.38
10,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.02
10,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.0
10,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.08
10,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.24
10,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.24
20,"(4, 5)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.64
20,"(4, 5)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.58
20,"(4, 5)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.16
20,"(4, 5)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.7
20,"(4, 5)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.7
20,"(10, 11)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.58
20,"(10, 11)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.46
20,"(10, 11)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.1
20,"(10, 11)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.6
20,"(10, 11)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.6
20,"(20, 21)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.54
20,"(20, 21)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.4
20,"(20, 21)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.2
20,"(20, 21)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.7
20,"(20, 21)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.7
20,"(50, 51)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.44
20,"(50, 51)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.36
20,"(50, 51)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.18
20,"(50, 51)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.62
20,"(50, 51)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.62
20,"(100, 101)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.42
20,"(100, 101)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.2
20,"(100, 101)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.16
20,"(100, 101)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.7
20,"(100, 101)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.7
20,"(500, 501)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.28
20,"(500, 501)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.12
20,"(500, 501)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.18
20,"(500, 501)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.6
20,"(500, 501)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.6
20,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.24
20,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.1
20,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.24
20,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.54
20,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.54
20,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.26
20,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.02
20,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.24
20,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.58
20,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.58
30,"(4, 5)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.6
30,"(4, 5)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.58
30,"(4, 5)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.16
30,"(4, 5)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.64
30,"(4, 5)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.64
30,"(10, 11)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.74
30,"(10, 11)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.58
30,"(10, 11)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.2
30,"(10, 11)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.8
30,"(10, 11)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.8
30,"(20, 21)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.72
30,"(20, 21)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.46
30,"(20, 21)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.2
30,"(20, 21)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.76
30,"(20, 21)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.76
30,"(50, 51)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.56
30,"(50, 51)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.36
30,"(50, 51)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.12
30,"(50, 51)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.7
30,"(50, 51)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.7
30,"(100, 101)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.66
30,"(100, 101)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.34
30,"(100, 101)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.26
30,"(100, 101)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.88
30,"(100, 101)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.88
30,"(500, 501)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.3
30,"(500, 501)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.1
30,"(500, 501)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.2
30,"(500, 501)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.64
30,"(500, 501)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.64
30,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.36
30,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.1
30,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.22
30,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.66
30,"(1000, 1001)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.66
30,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Split Cycle,50,0.44
30,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Beat Path,50,0.0
30,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Copeland,50,0.14
30,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,GETCHA,50,0.7
30,"(5000, 5001)",MALLOWS_2REF-RELPHI-R,Uncovered Set,50,0.7
